timestamp,sport,market_type,kalshi_ticker,teams,event_time,kalshi_yes_price,kalshi_no_price,sharp_prob,edge_pct,side,kalshi_volume,num_books,time_to_event_hours,line_movement
2026-02-17T17:17:34.458743+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.458874+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.458992+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.459139+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.459341+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.459495+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.459940+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.460318+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.460505+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.460655+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.460798+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.460932+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.461058+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.465590+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.465809+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.465960+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:17:34.466099+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.744043+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.748007+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.757302+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.757714+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.757933+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.758090+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.758235+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.758416+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.758589+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.758755+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.758896+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.759029+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.759156+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.759308+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.759448+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.759586+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.759729+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.759867+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.759996+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.760126+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.760254+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.760418+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.764521+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.764869+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.765080+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.765197+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.765347+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.765469+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.765582+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.765703+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.766164+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.766559+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.766751+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.766898+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.767045+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.767168+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.767308+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.767451+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.767574+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.767705+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.767838+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.767957+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.775018+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.775521+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.775806+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.775998+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.776114+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.780321+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.780721+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.780929+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.781072+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.781200+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.781473+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.781678+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.781818+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.781987+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.782130+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.786557+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.787136+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.787482+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.787661+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.787803+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.787924+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.788044+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.788176+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.788459+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.788709+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.788872+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.789009+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.789147+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.789323+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.789473+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.789616+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.789756+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.789893+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.790028+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.790165+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.790331+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.790479+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.790775+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.791276+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.791597+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.792000+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.792237+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.792627+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.792820+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.792950+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.793094+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.793237+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.793556+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.793993+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.794224+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.794704+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.794945+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.795242+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.795531+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.795679+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.795790+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.795920+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.796027+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.796138+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.796286+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.796413+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.796524+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.796638+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.796754+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.796861+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.796968+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.797186+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.797591+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.797891+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.798069+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.798194+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.798340+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.798469+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.798581+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.798691+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.798808+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.798921+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.799034+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.799144+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.799256+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.799441+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.799571+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.799688+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.799802+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
2026-02-17T17:18:52.799917+00:00,basketball_nba,moneyline,TEST-001,Team A vs Team B,2025-06-01T00:00:00+00:00,0.45,0.55,0.55,5.0,yes,200000,5,24.0,0.0
